ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,Position_Group
234941,C. Pring,23,https://cdn.sofifa.com/players/234/941/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,66,72,Bristol City,https://cdn.sofifa.com/teams/1919/30.png,1300000.0,8000,1697,Left,1.0,2.0,2.0,High/ Medium,Normal (185+),No,LM,16.0,"Jan 29, 2016",2023,185,71,62.0,45.0,54.0,57.0,31.0,64.0,54.0,50.0,53.0,60.0,78.0,82.0,70.0,58.0,66.0,53.0,66.0,75.0,69.0,43.0,55.0,58.0,56.0,52.0,44.0,58.0,62.0,63.0,13.0,14.0,12.0,10.0,8.0,LB,66.0,2700000.0,60.0,MIDFIELDER
234129,D. Sinik,22,https://cdn.sofifa.com/players/234/129/22_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,68,76,Antalyaspor,https://cdn.sofifa.com/teams/741/30.png,2700000.0,7000,1697,Right,1.0,4.0,4.0,High/ Medium,Lean (170-185),No,SUB,7.0,"May 21, 2015",2024,180,74,63.0,50.0,47.0,65.0,50.0,72.0,69.0,49.0,59.0,70.0,78.0,78.0,77.0,66.0,77.0,64.0,57.0,72.0,34.0,49.0,43.0,30.0,66.0,64.0,59.0,67.0,49.0,53.0,13.0,14.0,7.0,6.0,15.0,RM,69.0,5900000.0,32.0,SUB
257831,A. Sanyang,22,https://cdn.sofifa.com/players/257/831/22_60.png,Gambia,https://cdn.sofifa.com/flags/gm.png,67,76,K Beerschot VA,https://cdn.sofifa.com/teams/675/30.png,2300000.0,4000,1697,Left,1.0,3.0,3.0,High/ High,Normal (170-185),No,SUB,22.0,"Jan 1, 2019",2022,173,69,58.0,60.0,28.0,62.0,56.0,75.0,41.0,38.0,50.0,71.0,88.0,81.0,90.0,52.0,78.0,65.0,81.0,66.0,46.0,58.0,63.0,44.0,59.0,56.0,56.0,71.0,44.0,39.0,10.0,10.0,10.0,10.0,14.0,LM,68.0,3800000.0,38.0,SUB
235041,20 J. Grimm,32,https://cdn.sofifa.com/players/235/041/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,69,69,RC Strasbourg Alsace,https://cdn.sofifa.com/teams/76/30.png,700000.0,12000,1696,Right,1.0,3.0,2.0,Medium/ High,Lean (170-185),No,SUB,6.0,"Jul 1, 2013",2020,181,69,44.0,48.0,68.0,68.0,30.0,55.0,42.0,41.0,68.0,66.0,46.0,52.0,57.0,65.0,68.0,74.0,72.0,67.0,65.0,72.0,78.0,71.0,37.0,47.0,39.0,65.0,71.0,68.0,7.0,6.0,6.0,14.0,14.0,CDM,69.0,1400000.0,70.0,SUB
234892,Matheus Rossetto,25,https://cdn.sofifa.com/players/234/892/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,67,72,Atlanta United,https://cdn.sofifa.com/teams/112885/30.png,1500000.0,3000,1696,Right,1.0,2.0,3.0,Medium/ Low,Lean (170-185),No,SUB,9.0,"Feb 3, 2020",2021,180,75,54.0,57.0,46.0,74.0,50.0,74.0,56.0,53.0,71.0,70.0,68.0,75.0,71.0,60.0,64.0,68.0,52.0,68.0,58.0,66.0,47.0,39.0,54.0,62.0,60.0,69.0,51.0,60.0,7.0,10.0,7.0,6.0,11.0,CAM,69.0,2400000.0,27.0,SUB
252325,Ismael,20,https://cdn.sofifa.com/players/252/325/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,78,Málaga CF,https://cdn.sofifa.com/teams/573/30.png,1700000.0,2000,1696,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,RES,26.0,"Oct 4, 2020",2024,176,74,52.0,61.0,47.0,71.0,44.0,66.0,42.0,50.0,68.0,68.0,64.0,63.0,74.0,61.0,71.0,57.0,54.0,53.0,52.0,63.0,61.0,62.0,56.0,67.0,47.0,57.0,62.0,56.0,7.0,9.0,9.0,11.0,14.0,CAM,68.0,3800000.0,54.0,RES
213497,J. Une-Larsson,27,https://cdn.sofifa.com/players/213/497/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,71,74,Djurgårdens IF,https://cdn.sofifa.com/teams/710/30.png,2100000.0,6000,1696,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),No,RCB,4.0,"Jan 7, 2016",2024,181,74,53.0,41.0,74.0,60.0,35.0,38.0,39.0,35.0,63.0,54.0,65.0,71.0,64.0,63.0,80.0,51.0,90.0,73.0,71.0,54.0,82.0,70.0,30.0,44.0,32.0,60.0,73.0,69.0,13.0,8.0,12.0,10.0,10.0,CB,73.0,2800000.0,69.0,DEFENDER
231098,C. Traoré,29,https://cdn.sofifa.com/players/231/098/22_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,70,70,FC Nantes,https://cdn.sofifa.com/teams/71/30.png,1400000.0,13000,1696,Left,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,LB,14.0,"Aug 31, 2018",2023,180,74,60.0,24.0,63.0,58.0,29.0,64.0,37.0,40.0,57.0,66.0,68.0,72.0,67.0,57.0,62.0,45.0,84.0,85.0,74.0,37.0,74.0,69.0,51.0,48.0,45.0,51.0,69.0,69.0,13.0,9.0,11.0,12.0,7.0,LB,70.0,2800000.0,70.0,DEFENDER
233309,S. Ramírez,22,https://cdn.sofifa.com/players/233/309/22_60.png,Chile,https://cdn.sofifa.com/flags/cl.png,66,72,Unión La Calera,https://cdn.sofifa.com/teams/112535/30.png,1300000.0,950,1696,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),No,SUB,14.0,"Mar 15, 2021",2021,178,66,66.0,48.0,58.0,63.0,36.0,59.0,63.0,33.0,59.0,62.0,72.0,71.0,70.0,59.0,70.0,52.0,62.0,72.0,65.0,37.0,59.0,62.0,64.0,57.0,38.0,65.0,66.0,64.0,14.0,12.0,6.0,8.0,10.0,RB,66.0,2000000.0,59.0,SUB
230126,J. Brophy,26,https://cdn.sofifa.com/players/230/126/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,64,Cambridge United,https://cdn.sofifa.com/teams/1944/30.png,650000.0,2000,1696,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,LM,7.0,"Jul 1, 2021",2023,180,72,61.0,53.0,42.0,60.0,40.0,63.0,52.0,50.0,57.0,61.0,79.0,76.0,80.0,57.0,67.0,56.0,61.0,89.0,63.0,50.0,53.0,55.0,59.0,58.0,42.0,56.0,58.0,57.0,8.0,10.0,9.0,7.0,6.0,LM,64.0,1100000.0,57.0,MIDFIELDER
215487,G. Engvall,25,https://cdn.sofifa.com/players/215/487/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,69,73,KV Mechelen,https://cdn.sofifa.com/teams/110724/30.png,2000000.0,8000,1696,Right,1.0,3.0,3.0,Medium/ Low,Normal (170-185),No,SUB,20.0,"Jul 1, 2018",2024,184,85,65.0,70.0,61.0,59.0,57.0,71.0,52.0,48.0,45.0,71.0,68.0,78.0,63.0,66.0,59.0,72.0,66.0,74.0,76.0,57.0,67.0,22.0,73.0,64.0,58.0,70.0,36.0,21.0,14.0,11.0,6.0,8.0,13.0,ST,71.0,3200000.0,25.0,SUB
229831,O. Rodríguez,24,https://cdn.sofifa.com/players/229/831/22_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,69,74,Club León,https://cdn.sofifa.com/teams/110781/30.png,2000000.0,9000,1696,Left,1.0,2.0,3.0,High/ Medium,Lean (170-185),No,LB,24.0,"Jul 20, 2019",2022,175,74,67.0,50.0,59.0,70.0,38.0,66.0,42.0,37.0,62.0,70.0,66.0,68.0,71.0,57.0,65.0,41.0,58.0,72.0,57.0,48.0,54.0,60.0,52.0,47.0,51.0,63.0,68.0,70.0,10.0,14.0,15.0,14.0,6.0,LB,69.0,3600000.0,71.0,DEFENDER
227868,C. Dieng,27,https://cdn.sofifa.com/players/227/868/22_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,66,67,RZ Pellets Wolfsberger AC,https://cdn.sofifa.com/teams/111822/30.png,1000000.0,6000,1696,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,SUB,8.0,"Jan 28, 2020",2022,180,66,56.0,65.0,60.0,62.0,62.0,69.0,60.0,43.0,54.0,65.0,89.0,90.0,80.0,65.0,75.0,67.0,87.0,55.0,53.0,62.0,39.0,36.0,65.0,61.0,52.0,57.0,24.0,32.0,11.0,7.0,6.0,10.0,13.0,RW,68.0,1500000.0,21.0,SUB
155463,V. Găman,32,https://cdn.sofifa.com/players/155/463/22_60.png,Romania,https://cdn.sofifa.com/flags/ro.png,67,67,Universitatea Craiova,https://cdn.sofifa.com/teams/308/30.png,650000.0,5000,1696,Right,1.0,3.0,2.0,Low/ Medium,Lean (185+),No,RCB,25.0,"Jul 1, 2021",2022,191,78,47.0,43.0,70.0,67.0,36.0,48.0,40.0,47.0,62.0,62.0,54.0,56.0,62.0,63.0,61.0,63.0,70.0,66.0,71.0,51.0,66.0,67.0,57.0,52.0,66.0,61.0,68.0,63.0,10.0,13.0,12.0,8.0,10.0,CB,67.0,878000.0,65.0,DEFENDER
230389,Édundo Oliveira,29,https://cdn.sofifa.com/players/230/389/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,72,72,RB Bragantino,https://cdn.sofifa.com/teams/112472/30.png,2000000.0,12000,1696,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,17.0,"Jul 5, 2021",2024,183,79,51.0,41.0,71.0,67.0,54.0,45.0,41.0,42.0,66.0,51.0,55.0,56.0,54.0,71.0,57.0,53.0,78.0,61.0,82.0,52.0,76.0,72.0,35.0,54.0,43.0,65.0,77.0,72.0,7.0,13.0,7.0,8.0,15.0,CB,72.0,3800000.0,69.0,SUB
234785,S. Oméonga,25,https://cdn.sofifa.com/players/234/785/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,63,66,Livingston FC,https://cdn.sofifa.com/teams/621/30.png,625000.0,2000,1696,Right,1.0,2.0,3.0,High/ Medium,Lean (170-185),No,SUB,33.0,"Aug 28, 2021",2023,177,72,57.0,38.0,49.0,69.0,32.0,73.0,44.0,40.0,65.0,72.0,77.0,69.0,79.0,60.0,82.0,44.0,76.0,51.0,55.0,46.0,71.0,59.0,54.0,64.0,46.0,66.0,63.0,61.0,7.0,10.0,9.0,5.0,6.0,CAM,66.0,1100000.0,63.0,SUB
246229,M. Boudjemaa,23,https://cdn.sofifa.com/players/246/229/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,64,74,Atakaş Hatayspor,https://cdn.sofifa.com/teams/101028/30.png,1200000.0,3000,1696,Right,1.0,2.0,2.0,High/ High,Lean (170-185),No,SUB,8.0,"Jul 8, 2021",2023,182,70,51.0,34.0,57.0,64.0,33.0,68.0,57.0,44.0,69.0,67.0,73.0,70.0,75.0,56.0,61.0,52.0,67.0,68.0,66.0,42.0,67.0,61.0,52.0,55.0,47.0,60.0,63.0,67.0,14.0,11.0,10.0,9.0,8.0,CDM,65.0,2600000.0,58.0,SUB
237548,O. Haddadi,29,https://cdn.sofifa.com/players/237/548/22_60.png,Tunisia,https://cdn.sofifa.com/flags/tn.png,68,68,Yeni Malatyaspor,https://cdn.sofifa.com/teams/113259/30.png,1000000.0,6000,1696,Left,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,LB,5.0,"Jun 25, 2021",2023,184,85,64.0,34.0,62.0,67.0,42.0,64.0,55.0,34.0,57.0,60.0,69.0,76.0,55.0,67.0,58.0,47.0,65.0,73.0,76.0,34.0,71.0,68.0,54.0,54.0,41.0,68.0,71.0,67.0,6.0,6.0,14.0,9.0,14.0,CB,68.0,2000000.0,62.0,DEFENDER
206198,D. Heintz,27,https://cdn.sofifa.com/players/206/198/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,74,75,Sport-Club Freiburg,https://cdn.sofifa.com/teams/25/30.png,4200000.0,22000,1696,Left,2.0,3.0,2.0,Medium/ Medium,Stocky (185+),Yes,SUB,23.0,"Jul 1, 2018",2022,190,89,47.0,23.0,73.0,69.0,26.0,58.0,55.0,32.0,65.0,63.0,52.0,64.0,43.0,74.0,48.0,49.0,63.0,68.0,87.0,56.0,77.0,73.0,45.0,61.0,41.0,68.0,76.0,76.0,14.0,15.0,7.0,9.0,15.0,CB,75.0,7900000.0,72.0,SUB
201999,21 J. Flanagan,27,https://cdn.sofifa.com/players/201/999/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,67,67,Royal Charleroi S.C.,https://cdn.sofifa.com/teams/670/30.png,975000.0,5000,1696,Right,1.0,2.0,2.0,Low/ Medium,Normal (170-185),No,SUB,20.0,"Nov 4, 2020",2021,181,79,63.0,40.0,66.0,63.0,30.0,60.0,35.0,26.0,59.0,65.0,64.0,62.0,67.0,62.0,70.0,49.0,70.0,63.0,74.0,37.0,88.0,65.0,54.0,56.0,45.0,67.0,68.0,67.0,7.0,13.0,15.0,13.0,15.0,CB,68.0,1500000.0,65.0,SUB
199021,K. Ward,30,https://cdn.sofifa.com/players/199/021/22_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,61,61,Bohemian FC,https://cdn.sofifa.com/teams/305/30.png,325000.0,700,1696,Right,1.0,4.0,3.0,High/ Medium,Normal (170-),No,SUB,10.0,"Dec 20, 2016",2021,168,65,56.0,57.0,38.0,61.0,52.0,59.0,62.0,61.0,59.0,62.0,68.0,66.0,68.0,58.0,82.0,61.0,57.0,66.0,55.0,57.0,56.0,50.0,57.0,64.0,61.0,56.0,54.0,52.0,9.0,11.0,14.0,15.0,6.0,CAM,61.0,504000.0,42.0,SUB
219293,M. Helik,25,https://cdn.sofifa.com/players/219/293/22_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,73,76,Barnsley,https://cdn.sofifa.com/teams/1932/30.png,3600000.0,30000,1696,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,CB,30.0,"Sep 9, 2020",2023,191,80,41.0,52.0,75.0,61.0,49.0,46.0,29.0,40.0,51.0,60.0,67.0,67.0,53.0,72.0,59.0,52.0,91.0,71.0,79.0,41.0,74.0,77.0,61.0,34.0,32.0,55.0,72.0,66.0,14.0,10.0,9.0,12.0,7.0,CB,75.0,6900000.0,72.0,DEFENDER
192373,M. Caraglio,32,https://cdn.sofifa.com/players/192/373/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,72,72,Rosario Central,https://cdn.sofifa.com/teams/110580/30.png,1900000.0,14000,1696,Left,1.0,3.0,3.0,Medium/ Medium,Normal (185+),No,SUB,17.0,"Jul 13, 2021",2022,187,92,64.0,76.0,86.0,65.0,70.0,70.0,55.0,47.0,55.0,71.0,49.0,34.0,62.0,66.0,34.0,76.0,81.0,63.0,91.0,68.0,69.0,25.0,75.0,58.0,78.0,73.0,19.0,18.0,14.0,10.0,6.0,8.0,12.0,ST,72.0,2900000.0,21.0,SUB
184037,M. Kelly,31,https://cdn.sofifa.com/players/184/037/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,74,74,Crystal Palace,https://cdn.sofifa.com/teams/1799/30.png,2900000.0,39000,1696,Right,2.0,3.0,2.0,Low/ Medium,Normal (185+),Yes,SUB,34.0,"Aug 14, 2014",2022,191,77,66.0,38.0,77.0,68.0,39.0,58.0,60.0,35.0,64.0,67.0,49.0,51.0,53.0,75.0,49.0,61.0,70.0,49.0,77.0,38.0,71.0,73.0,42.0,39.0,58.0,72.0,77.0,75.0,7.0,11.0,8.0,7.0,8.0,CB,74.0,5500000.0,76.0,SUB
229907,20 J. Lelieveld,21,https://cdn.sofifa.com/players/229/907/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,66,72,Vitesse,https://cdn.sofifa.com/teams/1909/30.png,775000.0,4000,1696,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,2.0,"Jul 8, 2014",2020,178,69,66.0,38.0,63.0,67.0,26.0,60.0,50.0,28.0,68.0,64.0,71.0,73.0,66.0,59.0,67.0,58.0,73.0,66.0,62.0,55.0,70.0,59.0,45.0,55.0,34.0,58.0,68.0,66.0,14.0,12.0,12.0,13.0,7.0,RB,67.0,1400000.0,61.0,SUB
255588,R. Yasunaga,20,https://cdn.sofifa.com/players/255/588/22_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,63,73,Yokohama FC,https://cdn.sofifa.com/teams/113197/30.png,1000000.0,750,1696,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,RCM,15.0,"Jan 1, 2019",2022,177,72,58.0,54.0,47.0,65.0,36.0,66.0,43.0,45.0,66.0,65.0,73.0,67.0,77.0,61.0,67.0,61.0,69.0,70.0,68.0,58.0,70.0,56.0,58.0,59.0,32.0,55.0,62.0,58.0,6.0,5.0,7.0,9.0,6.0,RM,66.0,1500000.0,52.0,MIDFIELDER
229923,S. Stolze,26,https://cdn.sofifa.com/players/229/923/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,69,72,Hannover 96,https://cdn.sofifa.com/teams/485/30.png,1800000.0,13000,1696,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,22.0,"Jul 1, 2021",2024,180,76,65.0,68.0,55.0,72.0,61.0,75.0,57.0,39.0,56.0,73.0,83.0,85.0,81.0,59.0,76.0,55.0,67.0,78.0,55.0,64.0,39.0,19.0,63.0,59.0,60.0,54.0,23.0,22.0,12.0,11.0,7.0,9.0,12.0,RM,72.0,3000000.0,36.0,SUB
192041,N. Araújo,29,https://cdn.sofifa.com/players/192/041/22_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,76,76,RC Celta de Vigo,https://cdn.sofifa.com/teams/450/30.png,6500000.0,22000,1695,Right,1.0,3.0,2.0,Low/ Medium,Normal (185+),No,RCB,4.0,"Jul 2, 2018",2023,188,87,32.0,34.0,77.0,72.0,36.0,53.0,44.0,45.0,66.0,69.0,63.0,69.0,41.0,71.0,60.0,57.0,66.0,69.0,88.0,39.0,65.0,76.0,30.0,43.0,54.0,71.0,78.0,76.0,7.0,8.0,13.0,6.0,9.0,CB,76.0,13700000.0,79.0,DEFENDER
209962,20 T. Hölscher,24,https://cdn.sofifa.com/players/209/962/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,64,69,FC Twente,https://cdn.sofifa.com/teams/1908/30.png,600000.0,2000,1695,Right,1.0,4.0,3.0,Medium/ Medium,Normal (185+),No,SUB,17.0,"Jul 1, 2018",2020,185,78,59.0,59.0,48.0,62.0,48.0,62.0,68.0,59.0,61.0,64.0,75.0,69.0,74.0,60.0,65.0,65.0,63.0,67.0,59.0,58.0,45.0,35.0,60.0,63.0,60.0,52.0,46.0,47.0,12.0,11.0,7.0,13.0,13.0,CAM,65.0,915000.0,38.0,SUB
204992,M. Koné,29,https://cdn.sofifa.com/players/204/992/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,65,65,KAS Eupen,https://cdn.sofifa.com/teams/2013/30.png,725000.0,4000,1695,Right,1.0,3.0,3.0,High/ Low,Lean (170-185),No,SUB,77.0,"Aug 12, 2020",2022,176,69,60.0,64.0,56.0,62.0,55.0,69.0,50.0,56.0,52.0,68.0,77.0,76.0,76.0,63.0,74.0,68.0,78.0,65.0,64.0,63.0,66.0,26.0,65.0,57.0,57.0,63.0,30.0,12.0,10.0,11.0,13.0,10.0,11.0,RW,66.0,1100000.0,31.0,SUB
236165,Paulo Daineiro,25,https://cdn.sofifa.com/players/236/165/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,68,68,Ceará Sporting Club,https://cdn.sofifa.com/teams/111059/30.png,1300000.0,6000,1695,Right,1.0,3.0,3.0,High/ Medium,Normal (170-),No,SUB,27.0,"Jul 7, 2021",2024,168,62,64.0,58.0,45.0,67.0,70.0,75.0,68.0,40.0,50.0,67.0,85.0,88.0,84.0,68.0,86.0,50.0,69.0,70.0,30.0,46.0,30.0,40.0,72.0,67.0,68.0,73.0,35.0,26.0,12.0,16.0,9.0,8.0,9.0,RW,70.0,2500000.0,23.0,SUB
185199,S. Ribas,33,https://cdn.sofifa.com/players/185/199/22_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,70,70,Club Atlético Central Córdoba,https://cdn.sofifa.com/teams/112965/30.png,1000000.0,9000,1695,Right,1.0,4.0,3.0,Medium/ Low,Normal (185+),No,LS,11.0,"Aug 17, 2020",2021,189,80,42.0,73.0,78.0,53.0,71.0,65.0,68.0,64.0,40.0,69.0,59.0,65.0,67.0,59.0,45.0,80.0,81.0,63.0,84.0,68.0,57.0,20.0,72.0,58.0,70.0,59.0,21.0,14.0,11.0,15.0,11.0,8.0,9.0,ST,70.0,1500000.0,35.0,FORWARD
253886,J. Acosta,26,https://cdn.sofifa.com/players/253/886/22_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,67,68,Club Atlético Peñarol,https://cdn.sofifa.com/teams/101110/30.png,1100000.0,500,1695,Right,1.0,2.0,2.0,Medium/ Low,Normal (170-185),No,SUB,30.0,"Jan 3, 2020",2021,173,71,69.0,34.0,49.0,58.0,37.0,60.0,60.0,33.0,49.0,69.0,76.0,77.0,82.0,57.0,70.0,42.0,65.0,64.0,64.0,40.0,70.0,59.0,55.0,55.0,44.0,49.0,68.0,64.0,15.0,10.0,7.0,14.0,14.0,RB,67.0,2400000.0,65.0,SUB
223744,S. Dooley,29,https://cdn.sofifa.com/players/223/744/22_60.png,Northern Ireland,https://cdn.sofifa.com/flags/gb-nir.png,63,63,Rochdale,https://cdn.sofifa.com/teams/1955/30.png,475000.0,2000,1695,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,LCM,7.0,"Jun 4, 2018",2022,180,80,63.0,60.0,43.0,62.0,52.0,68.0,56.0,50.0,62.0,64.0,72.0,68.0,67.0,62.0,62.0,55.0,48.0,68.0,51.0,62.0,36.0,59.0,63.0,62.0,57.0,62.0,59.0,53.0,15.0,12.0,10.0,11.0,8.0,RM,65.0,831000.0,55.0,MIDFIELDER
183188,21 M. Gazzola,35,https://cdn.sofifa.com/players/183/188/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,67,67,Parma,https://cdn.sofifa.com/teams/50/30.png,325000.0,7000,1695,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,RES,20.0,"Jan 16, 2018",2023,183,77,65.0,40.0,64.0,62.0,34.0,64.0,52.0,47.0,55.0,66.0,68.0,62.0,66.0,65.0,61.0,62.0,62.0,69.0,64.0,48.0,65.0,68.0,61.0,39.0,49.0,64.0,65.0,64.0,5.0,7.0,9.0,15.0,12.0,RB,67.0,585000.0,60.0,RES
240323,J. Earing,22,https://cdn.sofifa.com/players/240/323/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,70,Walsall,https://cdn.sofifa.com/teams/1803/30.png,900000.0,3000,1695,Right,1.0,4.0,2.0,High/ Medium,Lean (170-185),No,RDM,17.0,"Jul 1, 2021",2023,182,80,56.0,57.0,44.0,63.0,55.0,63.0,58.0,56.0,61.0,61.0,73.0,71.0,70.0,58.0,72.0,64.0,65.0,70.0,54.0,59.0,45.0,52.0,58.0,62.0,55.0,61.0,54.0,49.0,6.0,11.0,8.0,7.0,7.0,CAM,64.0,1800000.0,51.0,MIDFIELDER
211323,Pol García,26,https://cdn.sofifa.com/players/211/323/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,69,73,Fútbol Club Juárez,https://cdn.sofifa.com/teams/113134/30.png,1700000.0,5000,1695,Left,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,4.0,"Jan 31, 2021",2021,185,76,71.0,22.0,70.0,65.0,27.0,59.0,67.0,66.0,67.0,64.0,53.0,54.0,61.0,67.0,67.0,49.0,75.0,70.0,68.0,37.0,71.0,70.0,22.0,59.0,52.0,66.0,70.0,71.0,7.0,6.0,7.0,7.0,6.0,CB,71.0,3000000.0,68.0,SUB
250902,O. Ceylan,30,https://cdn.sofifa.com/players/250/902/22_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,69,69,Gazişehir Gaziantep F.K.,https://cdn.sofifa.com/teams/110776/30.png,1200000.0,7000,1695,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,17.0,"Jan 9, 2019",2023,174,72,64.0,28.0,52.0,71.0,31.0,67.0,64.0,41.0,67.0,62.0,79.0,77.0,74.0,63.0,76.0,31.0,57.0,68.0,63.0,27.0,57.0,64.0,62.0,52.0,44.0,57.0,70.0,68.0,5.0,13.0,15.0,12.0,14.0,RWB,69.0,2400000.0,57.0,SUB
229865,Óscar Pinchi,25,https://cdn.sofifa.com/players/229/865/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,69,Unión Deportiva Las Palmas,https://cdn.sofifa.com/teams/472/30.png,875000.0,2000,1695,Right,1.0,3.0,3.0,Medium/ Low,Normal (170-185),No,RES,18.0,"Jul 19, 2021",2024,171,62,65.0,64.0,51.0,62.0,61.0,68.0,60.0,44.0,62.0,67.0,73.0,75.0,74.0,64.0,81.0,64.0,55.0,56.0,61.0,66.0,39.0,44.0,67.0,60.0,47.0,63.0,39.0,34.0,5.0,12.0,6.0,12.0,13.0,RM,68.0,1500000.0,44.0,RES
209873,21 K. Moleko,30,https://cdn.sofifa.com/players/209/873/21_60.png,South Africa,https://cdn.sofifa.com/flags/za.png,66,66,Kaizer Chiefs,https://cdn.sofifa.com/teams/110929/30.png,725000.0,500,1695,Right,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,18.0,"Jul 1, 2012",2021,181,76,61.0,51.0,48.0,63.0,56.0,68.0,56.0,46.0,66.0,69.0,78.0,77.0,58.0,49.0,68.0,49.0,45.0,70.0,62.0,42.0,49.0,60.0,54.0,56.0,55.0,62.0,67.0,64.0,6.0,7.0,16.0,7.0,7.0,RB,66.0,1600000.0,65.0,SUB
238505,M. Johnston,22,https://cdn.sofifa.com/players/238/505/22_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,69,80,Celtic,https://cdn.sofifa.com/teams/78/30.png,3100000.0,20000,1695,Right,1.0,3.0,4.0,High/ Medium,Lean (170-185),No,SUB,19.0,"Jul 1, 2016",2025,176,66,63.0,68.0,51.0,65.0,53.0,72.0,70.0,67.0,50.0,70.0,88.0,84.0,85.0,55.0,82.0,68.0,61.0,65.0,46.0,59.0,27.0,20.0,65.0,66.0,57.0,69.0,27.0,25.0,10.0,15.0,9.0,8.0,12.0,CAM,70.0,6200000.0,32.0,SUB
225532,I. Cissé,25,https://cdn.sofifa.com/players/225/532/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,65,70,Stade Malherbe Caen,https://cdn.sofifa.com/teams/210/30.png,950000.0,2000,1695,Right,1.0,2.0,2.0,Low/ Medium,Lean (185+),No,SUB,27.0,"Sep 1, 2021",2023,185,70,63.0,32.0,65.0,65.0,33.0,60.0,53.0,41.0,60.0,63.0,66.0,66.0,69.0,62.0,71.0,45.0,81.0,72.0,77.0,36.0,57.0,65.0,55.0,56.0,33.0,52.0,67.0,58.0,12.0,8.0,13.0,16.0,13.0,CB,67.0,1700000.0,62.0,SUB
